pet_id,pet_type,breed,age_years,weight_lbs,gender,county,is_urban,owner_age,household_type,annual_income,housing_type,is_registered,registration_date,is_vaccinated,last_vet_visit,acquisition_method,is_spayed_neutered,has_microchip,annual_vet_spending
MN_D006412,Dog,German Shepherd,3.4,100.9,Female,Wright,False,49,Roommates,80702,House,False,,True,2024-12-16,Friend/Family,True,False,1549.95
MN_D006413,Dog,Bulldog,0.8,21.7,Female,Pine,False,39,Family with Children,38539,House,True,2023-11-17,True,2024-02-26,Shelter,True,True,746.99
MN_D006414,Dog,Chihuahua,0.7,3.8,Male,Anoka,True,48,Single,50500,House,True,2024-11-01,True,2024-05-20,Shelter,True,True,1996.83
MN_D006415,Dog,Boston Terrier,4.0,58.5,Female,Ramsey,True,46,Single,50349,House,True,2024-10-31,True,2023-11-28,Breeder,False,True,953.98
MN_D006416,Dog,Chihuahua,3.3,7.4,Male,Washington,True,33,Family with Children,58950,Apartment,True,2023-04-25,True,2024-10-03,Shelter,True,True,1025.89
MN_C006417,Cat,Mixed Breed,4.5,8.9,Female,Hennepin,True,21,Couple,67494,Apartment,True,2023-01-16,True,2024-08-04,Shelter,True,True,635.23
MN_C006418,Cat,Sphynx,8.1,5.9,Male,Polk,False,18,Couple,51375,House,True,2024-02-03,True,2024-05-09,Shelter,True,True,706.55
MN_C006419,Cat,Sphynx,4.5,11.0,Female,Ramsey,True,51,Couple,107968,House,False,,False,2024-12-14,Shelter,True,False,1185.56
MN_C006420,Cat,Mixed Breed,3.0,11.8,Male,Hennepin,True,29,Couple,222999,Townhouse,True,2024-03-14,True,2024-12-19,Shelter,True,False,1798.89
MN_D006421,Dog,Yorkshire Terrier,8.2,9.1,Female,Pope,False,45,Family with Children,40293,Mobile Home,False,,True,2024-11-11,Breeder,True,True,707.81
MN_C006422,Cat,Persian,5.6,8.8,Female,Ramsey,True,47,Couple,66411,House,False,,False,2024-06-26,Shelter,True,True,732.43
MN_C006423,Cat,Persian,6.5,14.5,Female,Winona,False,55,Family with Children,37808,Farmhouse,False,,False,2024-12-31,Shelter,True,False,438.04
MN_D006424,Dog,Shih Tzu,0.9,46.8,Male,Hennepin,True,50,Single,36995,House,True,2024-09-13,True,2024-12-23,Friend/Family,False,True,800.83
MN_D006425,Dog,Cocker Spaniel,3.4,61.2,Male,Saint Louis,False,25,Single,54294,House,False,,False,2024-06-13,Shelter,True,True,907.17
MN_D006426,Dog,Golden Retriever,3.2,23.3,Female,Washington,True,66,Roommates,92463,House,False,,True,2024-06-30,Shelter,True,False,1551.89
MN_C006427,Cat,British Shorthair,4.0,4.9,Female,Hennepin,True,54,Couple,52084,Apartment,True,2023-03-13,True,2024-09-16,Shelter,True,False,460.78
MN_C006428,Cat,Siamese,14.7,11.5,Male,Anoka,True,56,Single,112490,House,True,2023-06-28,True,2024-09-29,Shelter,True,True,928.86
MN_C006429,Cat,Bengal,4.3,9.8,Female,Hennepin,True,32,Family with Children,32508,House,True,2023-11-21,True,2024-12-13,Friend/Family,True,False,333.35
MN_C006430,Cat,Persian,1.6,4.0,Male,Olmsted,False,18,Family with Children,20463,House,False,,False,2024-01-18,Shelter,True,False,422.73
MN_C006431,Cat,Ragdoll,0.6,14.2,Male,Carver,False,23,Single,20000,House,True,2023-01-08,True,,Shelter,True,False,518.7
MN_D006432,Dog,Shih Tzu,0.8,43.4,Female,Dakota,True,22,Single,71125,Apartment,True,2024-01-06,True,2024-08-21,Breeder,True,False,1473.08
MN_C006433,Cat,Sphynx,2.9,7.5,Male,Todd,False,36,Couple,62583,House,True,2024-02-15,True,2024-09-07,Friend/Family,True,False,862.85
MN_D006434,Dog,Golden Retriever,3.8,30.2,Female,Dakota,True,50,Couple,43755,Apartment,False,,True,2024-08-05,Breeder,False,False,1169.87
MN_D006435,Dog,Poodle,1.4,50.0,Female,Hennepin,True,46,Single,21541,Apartment,True,2024-11-09,False,,Shelter,True,True,595.37
MN_C006436,Cat,Scottish Fold,10.7,6.7,Male,Hennepin,True,72,Family with Children,28766,House,True,2024-02-27,False,2024-10-17,Friend/Family,False,True,420.77
MN_C006437,Cat,American Shorthair,1.9,9.9,Male,Stearns,False,70,Single,45016,House,True,2023-09-18,True,2024-12-28,Breeder,False,False,426.54
MN_C006438,Cat,Domestic Shorthair,2.2,9.2,Male,Carver,False,32,Family with Children,70454,House,True,2024-05-17,True,2024-10-08,Shelter,True,True,1099.28
MN_C006439,Cat,Norwegian Forest Cat,3.2,9.9,Female,Beltrami,False,32,Family with Children,49888,House,True,2024-11-26,True,2024-07-07,Breeder,True,True,715.03
MN_D006440,Dog,Pomeranian,2.8,8.6,Male,Hennepin,True,43,Family with Children,58275,House,True,2024-10-24,True,2024-12-30,Breeder,False,True,1095.57
MN_C006441,Cat,Persian,3.7,8.1,Male,Goodhue,False,72,Single,38337,House,True,2024-07-28,True,2024-08-05,Friend/Family,True,True,613.22
MN_D006442,Dog,Beagle,8.6,53.1,Female,Kanabec,False,47,Senior,71544,House,True,2024-04-25,True,2024-10-25,Shelter,True,False,1345.08
MN_D006443,Dog,Border Collie,13.9,73.8,Male,Hennepin,True,32,Couple,25100,Apartment,True,2024-03-08,True,2024-05-03,Friend/Family,True,True,382.18
MN_D006444,Dog,Bulldog,8.7,34.1,Female,Goodhue,False,21,Roommates,24139,Mobile Home,True,2023-12-20,True,2024-09-06,Shelter,True,False,405.54
MN_C006445,Cat,American Shorthair,0.9,15.5,Male,Dakota,True,50,Single,39599,House,True,2023-09-04,True,2024-08-16,Breeder,True,True,1035.02
MN_C006446,Cat,Ragdoll,12.3,12.7,Male,Washington,True,35,Couple,76464,House,True,2024-08-27,True,2024-07-24,Shelter,True,True,882.71
MN_D006447,Dog,Border Collie,2.4,66.7,Male,Sherburne,False,46,Family with Children,88648,House,False,,True,2024-01-06,Breeder,True,False,2059.56
MN_C006448,Cat,Persian,1.2,9.6,Female,Dakota,True,57,Couple,69397,House,True,2023-09-24,True,2023-01-01,Shelter,True,True,682.86
MN_D006449,Dog,Boston Terrier,6.3,63.5,Male,Sherburne,False,37,Couple,87370,House,True,2024-06-23,False,2024-06-15,Shelter,True,False,937.77
MN_C006450,Cat,Birman,0.9,8.4,Female,Meeker,False,27,Couple,72630,Mobile Home,True,2024-06-09,True,2024-12-09,Friend/Family,True,False,1074.94
MN_C006451,Cat,Persian,2.2,10.3,Female,Olmsted,False,40,Roommates,118276,House,True,2023-03-26,True,2024-09-18,Breeder,True,True,1354.67
MN_C006452,Cat,Norwegian Forest Cat,0.6,7.3,Male,Dakota,True,63,Senior,88755,Townhouse,False,,True,2024-10-19,Shelter,True,True,1133.92
MN_C006453,Cat,Abyssinian,9.5,8.7,Male,Ramsey,True,46,Family with Children,129510,House,True,2024-12-02,True,2024-10-26,Friend/Family,True,True,1513.9
MN_D006454,Dog,Dachshund,11.7,38.0,Male,Hennepin,True,28,Couple,172473,House,True,2024-03-19,True,2024-05-08,Shelter,True,False,2239.78
MN_C006455,Cat,Domestic Shorthair,3.6,10.5,Male,Olmsted,False,30,Family with Children,40234,House,False,,True,2024-12-17,Shelter,True,True,647.72
MN_C006456,Cat,Ragdoll,14.4,8.8,Female,Anoka,True,34,Couple,55012,House,True,2024-10-22,True,2024-07-27,Friend/Family,True,True,938.59
MN_C006457,Cat,Russian Blue,6.5,12.7,Female,Carver,False,77,Single,101802,House,True,2023-07-10,False,2024-11-07,Breeder,True,True,850.25
MN_D006458,Dog,German Shepherd,5.2,89.3,Female,Ramsey,True,30,Family with Children,76020,Apartment,True,2024-08-02,True,2024-06-15,Shelter,True,True,1032.5
MN_D006459,Dog,Shih Tzu,3.0,45.2,Male,Winona,False,37,Family with Children,37198,Mobile Home,True,2023-11-19,True,2024-03-07,Shelter,True,True,389.68
MN_D006460,Dog,Boston Terrier,1.1,37.3,Male,Washington,True,18,Roommates,42235,Townhouse,True,2023-12-02,True,2024-09-21,Shelter,True,True,612.04
MN_D006461,Dog,Shih Tzu,18.0,70.6,Female,Anoka,True,34,Family with Children,60212,Apartment,False,,False,2024-11-12,Shelter,True,False,1095.11
MN_D006462,Dog,German Shepherd,2.0,68.1,Female,Wright,False,54,Couple,35881,House,False,,True,2024-11-18,Shelter,True,False,455.32
MN_D006463,Dog,Boston Terrier,6.7,44.0,Female,Crow Wing,False,48,Single,29129,Farmhouse,False,,True,2024-08-05,Shelter,True,True,529.2
MN_C006464,Cat,Scottish Fold,1.2,12.1,Female,Hennepin,True,50,Senior,86387,Apartment,True,2023-08-13,True,2023-01-01,Friend/Family,True,True,1177.7
MN_C006465,Cat,Maine Coon,1.1,9.3,Male,Ramsey,True,56,Couple,104384,Apartment,True,2023-12-06,True,2023-11-26,Shelter,True,True,1725.06
MN_D006466,Dog,Australian Shepherd,4.8,60.5,Male,Sherburne,False,48,Single,27338,House,False,,False,2024-04-12,Friend/Family,True,False,529.68
MN_D006467,Dog,Great Dane,3.7,86.5,Male,Dakota,True,53,Single,57946,House,True,2023-09-26,True,2023-10-09,Shelter,True,True,887.23
MN_C006468,Cat,Abyssinian,5.9,12.6,Female,Hennepin,True,51,Senior,55959,House,False,,True,2024-04-16,Friend/Family,True,False,911.57
MN_D006469,Dog,German Shepherd,3.6,62.0,Female,Saint Louis,False,59,Senior,51417,House,False,,True,2024-05-11,Breeder,True,False,934.38
MN_D006470,Dog,Labrador Retriever,6.9,53.7,Female,Hennepin,True,28,Single,20000,Apartment,True,2023-08-09,True,2024-08-21,Breeder,True,True,206.03
MN_D006471,Dog,Chihuahua,10.4,11.1,Male,Hennepin,True,60,Family with Children,106447,House,True,2023-10-02,True,2024-08-23,Shelter,True,True,1035.11
MN_D006472,Dog,Shih Tzu,1.4,61.9,Female,Waseca,False,32,Couple,23823,House,True,2023-07-20,True,2024-12-26,Shelter,True,False,378.04
MN_D006473,Dog,Poodle,1.4,33.1,Male,Hennepin,True,67,Senior,74857,House,True,2023-03-03,True,2024-12-22,Shelter,True,True,1988.17
MN_D006474,Dog,German Shepherd,3.6,49.7,Female,Hennepin,True,26,Single,134496,House,True,2023-02-09,True,2024-10-18,Shelter,True,False,2085.32
MN_C006475,Cat,Domestic Longhair,2.2,9.4,Male,Ramsey,True,68,Couple,39339,Apartment,True,2024-12-02,True,2024-08-22,Breeder,True,False,375.85
MN_D006476,Dog,Boxer,3.5,45.9,Female,Saint Louis,False,29,Couple,56274,Farmhouse,False,,False,2023-01-01,Shelter,True,True,940.74
MN_D006477,Dog,Labrador Retriever,2.9,53.8,Male,Ramsey,True,38,Single,30084,Apartment,False,,True,2024-12-22,Shelter,True,False,483.03
MN_C006478,Cat,Bengal,0.7,4.0,Female,Anoka,True,20,Single,69746,Townhouse,True,2023-01-14,True,2024-06-27,Shelter,True,True,758.43
MN_C006479,Cat,British Shorthair,11.9,13.8,Female,Dakota,True,79,Senior,38319,Apartment,False,,True,2024-12-10,Friend/Family,True,False,640.99
MN_D006480,Dog,Yorkshire Terrier,2.4,7.5,Male,Jackson,False,60,Senior,22039,House,True,2023-02-28,True,2023-07-23,Breeder,True,True,319.1
MN_D006481,Dog,Golden Retriever,1.8,58.1,Female,Hennepin,True,42,Single,81973,Townhouse,True,2024-03-27,True,2024-11-23,Shelter,True,True,1105.72
MN_D006482,Dog,Rottweiler,0.8,108.0,Female,Hennepin,True,49,Single,40387,House,True,2024-01-04,True,2024-02-14,Shelter,True,False,1039.6
MN_C006483,Cat,Birman,2.5,6.2,Male,Hennepin,True,33,Single,74799,Apartment,True,2024-03-31,True,2024-11-19,Shelter,True,True,913.39
MN_D006484,Dog,Australian Shepherd,4.7,41.6,Male,Washington,True,39,Couple,97703,Apartment,True,2024-01-09,True,2024-11-25,Shelter,False,True,2256.76
MN_C006485,Cat,Domestic Longhair,7.3,4.0,Male,Stearns,False,33,Family with Children,29213,Farmhouse,True,2023-04-30,True,2024-10-13,Friend/Family,True,False,383.6
MN_C006486,Cat,Scottish Fold,5.6,16.2,Female,Saint Louis,False,41,Couple,20000,House,False,,False,,Shelter,True,False,427.81
MN_C006487,Cat,Domestic Longhair,11.0,10.8,Male,Hennepin,True,46,Family with Children,63892,House,True,2023-07-28,True,2024-11-21,Friend/Family,True,True,1019.6
MN_D006488,Dog,German Shepherd,1.6,84.1,Male,Stearns,False,42,Family with Children,57363,Farmhouse,True,2024-02-25,True,2024-10-15,Breeder,False,False,1025.06
MN_C006489,Cat,Russian Blue,4.9,6.4,Male,Ramsey,True,37,Couple,81173,House,True,2023-04-30,True,2024-05-04,Friend/Family,True,True,851.63
MN_C006490,Cat,Ragdoll,1.0,9.3,Male,Hennepin,True,29,Single,43735,Apartment,True,2024-07-05,True,2024-09-14,Breeder,True,True,572.48
MN_C006491,Cat,Domestic Shorthair,2.6,13.6,Male,Anoka,True,55,Couple,43991,House,True,2023-08-24,True,2024-12-18,Breeder,True,True,631.71
MN_D006492,Dog,Chihuahua,2.8,9.3,Male,Hennepin,True,64,Couple,29938,Apartment,True,2024-01-02,True,2024-10-23,Shelter,True,True,457.81
MN_C006493,Cat,Abyssinian,8.7,8.2,Male,Hennepin,True,18,Couple,107185,House,True,2024-05-27,True,2024-01-18,Shelter,True,True,1351.42
MN_D006494,Dog,Great Dane,10.7,84.6,Male,Dakota,True,51,Couple,47624,House,True,2024-09-30,True,2024-06-11,Breeder,False,True,658.54
MN_C006495,Cat,Siamese,4.6,11.1,Male,Mower,False,21,Family with Children,28930,House,False,,True,2024-10-05,Shelter,True,True,242.56
MN_C006496,Cat,Bengal,0.7,11.8,Male,Scott,False,29,Single,48656,Mobile Home,True,2023-04-22,True,2024-11-06,Shelter,True,False,404.61
MN_D006497,Dog,Shih Tzu,7.3,61.3,Male,Norman,False,51,Roommates,48870,House,False,,True,2024-12-16,Shelter,True,True,584.72
MN_D006498,Dog,Yorkshire Terrier,1.6,7.9,Female,Anoka,True,38,Couple,162860,House,True,2024-03-12,True,2023-11-22,Shelter,True,True,2236.21
MN_D006499,Dog,Labrador Retriever,3.0,22.7,Male,Washington,True,37,Senior,42482,House,True,2023-11-27,True,2024-12-31,Shelter,True,False,718.92
MN_D006500,Dog,Shih Tzu,4.4,56.0,Female,Nicollet,False,41,Single,43609,House,True,2023-01-18,True,2024-12-01,Breeder,True,False,562.69
MN_D006501,Dog,Australian Shepherd,4.2,67.4,Male,Anoka,True,49,Family with Children,57423,House,False,,True,2024-11-09,Shelter,True,False,1412.97
MN_D006502,Dog,Boston Terrier,1.9,49.4,Male,Crow Wing,False,44,Couple,42747,House,True,2024-06-27,True,2024-11-26,Shelter,True,False,523.33
MN_D006503,Dog,Golden Retriever,10.5,72.2,Female,Hennepin,True,34,Family with Children,51177,House,True,2023-05-16,True,2023-10-17,Breeder,True,True,813.4
MN_C006504,Cat,Abyssinian,6.5,6.5,Male,Scott,False,37,Family with Children,37002,House,False,,True,2024-01-25,Shelter,True,False,459.64
MN_C006505,Cat,Ragdoll,7.0,10.1,Male,Saint Louis,False,27,Family with Children,32333,House,True,2023-02-27,True,2024-11-04,Shelter,True,True,438.26
MN_C006506,Cat,British Shorthair,0.8,10.4,Male,Mahnomen,False,49,Single,56220,House,True,2023-06-28,True,2024-08-10,Shelter,True,False,492.85
MN_D006507,Dog,Siberian Husky,5.5,68.5,Female,Saint Louis,False,39,Couple,92157,Farmhouse,True,2024-07-21,True,2024-09-09,Shelter,True,False,1390.87
MN_D006508,Dog,Mixed Breed,10.2,76.6,Female,Hennepin,True,18,Couple,94308,House,True,2023-03-21,True,2024-06-29,Friend/Family,True,True,2058.43
MN_D006509,Dog,Boston Terrier,4.4,55.6,Male,Saint Louis,False,30,Family with Children,37591,Mobile Home,True,2024-02-19,True,2024-05-12,Breeder,True,False,640.07
MN_C006510,Cat,Sphynx,1.7,7.0,Male,Roseau,False,47,Family with Children,21558,House,True,2023-04-08,True,2024-12-10,Friend/Family,True,True,332.67
MN_D006511,Dog,Labrador Retriever,10.5,67.3,Male,Murray,False,49,Senior,46850,Farmhouse,True,2024-05-20,True,2024-01-15,Friend/Family,True,False,544.48
MN_C006512,Cat,Maine Coon,12.5,6.3,Female,Blue Earth,False,45,Couple,30462,House,True,2023-12-07,True,2024-10-25,Breeder,True,True,441.41
MN_D006513,Dog,Bulldog,3.1,53.4,Male,Wright,False,20,Couple,96207,Mobile Home,True,2023-06-01,True,2024-10-06,Breeder,True,False,1676.08
MN_C006514,Cat,Russian Blue,2.5,15.9,Male,Hennepin,True,65,Family with Children,55036,Townhouse,True,2023-11-23,True,2023-04-28,Breeder,True,True,399.81
MN_D006515,Dog,Border Collie,3.3,8.5,Female,Hennepin,True,42,Family with Children,65682,House,True,2024-08-03,True,2024-10-12,Breeder,True,True,844.32
MN_D006516,Dog,Labrador Retriever,0.6,56.3,Female,Olmsted,False,39,Senior,24035,House,True,2023-10-12,True,2024-11-03,Breeder,True,False,361.67
MN_D006517,Dog,Cocker Spaniel,2.8,90.8,Female,Carver,False,42,Family with Children,20000,Farmhouse,True,2024-01-19,True,2024-09-09,Shelter,True,True,205.17
MN_C006518,Cat,Siamese,22.0,10.3,Male,Traverse,False,29,Senior,38145,Farmhouse,True,2023-03-25,True,,Friend/Family,True,True,581.1
MN_D006519,Dog,Boston Terrier,9.3,22.8,Male,Hennepin,True,37,Couple,170080,House,True,2024-06-15,True,2024-11-11,Shelter,True,True,4889.67
MN_D006520,Dog,Cocker Spaniel,7.7,42.1,Male,Aitkin,False,34,Couple,28893,House,True,2023-10-11,True,2024-12-15,Breeder,False,True,306.78
MN_C006521,Cat,Persian,2.4,13.2,Male,Dakota,True,19,Single,152546,Apartment,True,2023-04-28,True,2024-06-22,Shelter,True,True,2235.81
MN_D006522,Dog,Beagle,1.2,48.6,Female,Hennepin,True,43,Single,70508,Townhouse,True,2024-01-17,True,2024-10-12,Friend/Family,True,True,1540.09
MN_D006523,Dog,Rottweiler,2.7,81.2,Male,Saint Louis,False,53,Roommates,46944,House,False,,False,2023-12-25,Breeder,False,False,619.4
MN_D006524,Dog,Labrador Retriever,4.7,40.4,Female,Ramsey,True,36,Roommates,45423,House,False,,False,2024-12-23,Breeder,True,True,949.52
MN_D006525,Dog,Mixed Breed,2.1,30.3,Male,Ramsey,True,18,Family with Children,89267,House,True,2023-08-15,True,2023-05-15,Shelter,True,True,1242.89
MN_D006526,Dog,Great Dane,7.9,55.8,Female,Meeker,False,39,Single,28223,House,True,2024-05-05,True,2024-09-14,Shelter,False,False,565.8
MN_D006527,Dog,Boston Terrier,6.3,67.1,Female,Ramsey,True,56,Couple,46459,Apartment,True,2023-09-18,True,2024-09-22,Shelter,True,True,866.66
MN_D006528,Dog,Border Collie,2.2,14.0,Male,Olmsted,False,32,Family with Children,24370,House,False,,False,2024-11-23,Friend/Family,False,False,429.89
MN_C006529,Cat,Domestic Shorthair,8.0,9.2,Male,Dakota,True,18,Roommates,66641,Apartment,True,2023-12-25,True,2024-09-20,Friend/Family,True,True,654.59
MN_D006530,Dog,Pomeranian,5.1,13.7,Male,Rock,False,23,Couple,51213,Farmhouse,True,2023-12-15,True,2024-05-10,Breeder,False,False,380.27
MN_C006531,Cat,Birman,1.7,14.4,Female,Dakota,True,40,Roommates,42442,Apartment,True,2023-04-18,True,2024-07-24,Shelter,True,False,244.4
MN_D006532,Dog,Shih Tzu,1.7,11.4,Male,Kittson,False,38,Family with Children,44928,House,False,,False,2024-12-11,Shelter,True,False,687.33
MN_D006533,Dog,Mixed Breed,2.8,67.7,Male,Hennepin,True,48,Single,58446,House,True,2024-04-05,True,2024-11-18,Shelter,True,False,963.02
MN_C006534,Cat,Sphynx,1.6,10.3,Female,Martin,False,22,Couple,28452,House,True,2023-12-13,True,2024-03-21,Shelter,True,False,398.21
MN_D006535,Dog,Shih Tzu,7.0,35.1,Female,Hennepin,True,63,Couple,33604,Apartment,False,,True,2024-12-24,Shelter,True,True,523.93
MN_D006536,Dog,Chihuahua,0.6,6.8,Male,Hennepin,True,33,Family with Children,28093,House,False,,False,2024-07-24,Friend/Family,True,False,461.41
MN_D006537,Dog,Boston Terrier,1.7,66.7,Female,Anoka,True,39,Couple,120715,Apartment,True,2024-01-13,True,2024-11-17,Shelter,True,True,2141.82
MN_D006538,Dog,Rottweiler,2.0,58.3,Male,Ramsey,True,32,Family with Children,51206,House,True,2023-10-16,True,2024-08-24,Shelter,True,True,1323.47
MN_D006539,Dog,Shih Tzu,2.3,3.0,Male,Hennepin,True,31,Family with Children,51064,House,True,2023-09-13,True,2024-09-23,Friend/Family,False,True,636.81
MN_D006540,Dog,Siberian Husky,0.8,60.4,Male,Rice,False,36,Couple,126682,House,True,2023-09-25,True,2024-02-26,Shelter,True,True,2630.56
MN_D006541,Dog,Beagle,1.5,63.7,Male,Dakota,True,51,Single,32805,Apartment,True,2024-06-15,True,2024-06-27,Breeder,True,True,478.37
MN_D006542,Dog,Bulldog,5.8,46.2,Male,Clay,False,31,Family with Children,20000,House,True,2023-04-13,True,2024-12-08,Shelter,True,False,415.0
MN_C006543,Cat,Scottish Fold,1.4,8.0,Female,Hennepin,True,23,Single,51433,Apartment,True,2023-05-04,True,2024-05-07,Shelter,True,True,787.42
MN_D006544,Dog,Cocker Spaniel,1.6,34.1,Male,Carver,False,58,Couple,79355,Farmhouse,True,2023-12-10,True,2024-07-12,Shelter,True,True,2499.14
MN_C006545,Cat,Ragdoll,11.9,12.2,Male,Dakota,True,23,Single,125517,House,True,2023-02-26,True,2024-01-08,Friend/Family,True,True,2196.55
MN_C006546,Cat,Bengal,3.7,5.7,Female,Hennepin,True,41,Family with Children,37399,Apartment,True,2023-08-08,True,2024-12-17,Breeder,False,True,514.05
MN_D006547,Dog,Boston Terrier,3.2,38.3,Female,Hennepin,True,19,Family with Children,55677,House,False,,True,2024-11-24,Shelter,True,False,1144.63
MN_D006548,Dog,German Shepherd,1.7,84.9,Male,Chisago,False,34,Family with Children,38887,House,True,2023-02-09,True,2024-09-12,Shelter,True,True,548.66
MN_D006549,Dog,Pomeranian,4.8,9.4,Female,Washington,True,57,Single,28013,House,True,2024-08-08,True,2024-12-26,Breeder,True,True,481.54
MN_D006550,Dog,Dachshund,0.5,52.2,Male,Carver,False,47,Family with Children,34112,House,True,2024-02-26,True,2024-11-14,Friend/Family,True,False,670.73
MN_D006551,Dog,Yorkshire Terrier,2.2,6.8,Female,Hennepin,True,35,Single,58118,House,True,2023-06-15,True,2024-08-06,Shelter,True,True,629.86
MN_D006552,Dog,Shih Tzu,1.9,40.5,Male,Washington,True,46,Family with Children,30965,Townhouse,False,,True,2024-09-27,Shelter,True,False,390.93
MN_C006553,Cat,American Shorthair,0.6,11.1,Male,Dakota,True,39,Family with Children,33419,Apartment,True,2024-12-17,True,2024-10-12,Breeder,True,True,667.35
MN_C006554,Cat,Maine Coon,4.2,8.9,Female,Dakota,True,55,Couple,136603,House,True,2023-09-01,True,2024-05-26,Shelter,True,False,960.03
MN_C006555,Cat,Domestic Shorthair,1.0,9.6,Female,Goodhue,False,24,Family with Children,28255,House,False,,False,2024-06-03,Breeder,False,True,386.31
MN_C006556,Cat,Domestic Shorthair,3.0,10.5,Female,Hennepin,True,48,Single,73149,Townhouse,True,2023-05-02,True,2024-12-14,Shelter,True,True,607.95
MN_D006557,Dog,Golden Retriever,10.2,4.3,Female,Renville,False,66,Senior,52684,House,True,2024-04-12,True,2024-08-24,Shelter,True,False,820.39
MN_D006558,Dog,Mixed Breed,1.6,3.0,Female,Carver,False,45,Family with Children,50986,Farmhouse,True,2024-04-22,True,2024-05-04,Shelter,True,True,822.1
